romanized,khmer,frequency
chhnong,ឆ្នង់,1
chhnout,ឆ្នូត,1
chhnul,ឈ្នុល,1
chhnultangkor,ឈ្នុលតង្ករ,1
chhnultongkor,ឈ្នុលតង្ករ,1
chhnuol,ឈ្នួល,1
chhnuon,ឆ្នួន,1
chhnuot,ឈ្នួត,1
chhnut,ឈ្នូត,1
chhob,ឆប,1
chhob,ឆុប,1
chhob,ឈប,1
chhoda,ឆដា,1
chhodaphea,ឆដាភា,1
chhoek,ឆឹកៗ,1
chhoeng,ឆឹង,1
chhok,ឆក,1
chhok,ឆក់,1
chhok,ឆុក,1
chhokameavchor,ឆកាមាវចរ,1
chhokameavchorosuokr,ឆកាមាវចរសួគ៌,1
chhoksotror,ឆក្សត្រ,1
chhom,ឈម,1
chhomeas,ឆមាស,1
chhong,ឆុង,1
chhonnoaamath,ឆន្នអាមាត្យ,1
chhontea,ឆន្ទា,1
chhonteak,ឆន្ទៈ,1
chhonteakote,ឆន្ទាគតិ,1
chhontor,ឆន្ទ,1
chhontovuttebbotib,ឆន្ទវុត្តិប្បទីប,1
chhopvonnorongsi,ឆព្វណ្ណរង្សី,1
chhor,ឆរ,1
chhor,ឆុរ,1
chhor,ឈរ,2
chhork,ឆក់,1
chhosak,ឆស័ក,1
chhot,ឆត,1
chhot,ឆុត,1
chhoteansala,ឆទានសាលា,1
chhotror,ឆត្រ,1
chhotroruot,ឆត្ររួត,1
chhottontor,ឆទ្ទន្ត,1
chhotvear,ឆទ្វារ,1
chhoung,ឈោង,1
chhout,ឆូត,1
chhouv,ឆូវ,1
chhovi,ឆវី,1
chhovirouk,ឆវីរោគ,1
chhovivonn,ឆវីវណ្ណ,1
chhovokrueeah,ឆវគ្រឹះ,1
chhpam,ឆ្ពាម,1
chhpang,ឆ្ពង់,1
chhpaoh,ឆ្ពោះ,1
chhpen,ឆ្ពិន,1
chhpet,ឆ្ពិត,1
chhpoeah,ឆ្ពឹះ,1
chhpong,ឆ្ពង់,1
chhpong,ឆ្ពុង,1
chhu,ឈូ,1
chhuch,ឈូច,1
chhuchhar,ឈូឆរ,1
chhuchhi,ឈូឈី,1
chhuchhor,ឈូឆរ,1
chhueb,ឈឹប,1
chhueng,ឈឹង,1
chhueuchett,ឈឺចិត្ត,1
chhueuchhaal,ឈឺឆ្អាល,1
chhuk,ឈូក,1
chhung,ឈូង,1
chhuol,ឆួល,1
chhuong,ឆួង,1
chhus,ឈូស,1
chhut,ឈុត,1
chhva,ឆ្វា,1
chhvach,ឆ្វាច,1
chhvael,ឆ្វែល,1
chhvak,ឆ្វាក,1
chhvak,ឆ្វាក់,1
chhvang,ឆ្វង់,1
chhvang,ឆ្វាង,1
chhvar,ឆ្វ,1
chhvatchhvaeng,ឆ្វាត់ឆ្វែង,1
chhvatchhviel,ឆ្វាត់ឆ្វៀល,1
chhvay,ឆ្វាយ,1
chhveang,ឈ្វាំង,1
chhveat,ឈ្វាត,1
chhveh,ឆ្វេះ,1
chhveng,ឆ្វេង,1
chhveng,ឈ្វេង,1
chhvengyol,ឈ្វេងយល់,1
chhviel,ឆ្វៀល,1
chhvielchhvat,ឆ្វៀលឆ្វាត់,1
chhvong,ឆ្វង់,1
chhvor,ឆ្វ,1
chi,ជី,1
chib,ជិប,1
chib,ជីប,1
chicheate,ជីជាតិ,1
chidoun,ជីដូន,1
chidounmuoy,ជីដូនមួយ,1
chieb,ជៀប,1
chiebkabbas,ជៀបកប្បាស,1
chiebkobbas,ជៀបកប្បាស,1
chiem,ចៀម,1
chiemchoam,ចៀមជាំ,1
chien,ចៀន,1
chien,ជៀន,1
chienchuon,ចៀនចួន,1
chienchuon,ជៀនជួន,1
chiengcheak,ជៀងជាក់,1
chier,ចៀរ,1
chies,ជៀស,1
chiesthachey,ជៀស្ឋជ័យ,1
chiesthochey,ជៀស្ឋជ័យ,1
chiet,ជៀត,1
chiev,ជៀវ,1
chik,ជីក,1
chikraeng,ជីក្រែង,1
chikrondau,ជីករណ្ដៅ,1
chilea,ជីលា,1
chiluot,ជីលួត,1
chiluotmuoy,ជីលួតមួយ,1
chin,ជិន,1
chinbot,ជិនបុត្រ,1
chingochak,ជីងចក់,1
chingochok,ជីងចក់,1
chinn,ជិណ្ណ,1
chinnakay,ជិណ្ណកាយ,1
chinnokay,ជិណ្ណកាយ,1
chinouros,ជិនោរស,1
chinsrei,ជិនស្រី,1
chinvong,ជិនវង្ស,1
chip,ជីព,1
chipa,ជីប៉ា,1
chipochar,ជីពចរ,1
chipochor,ជីពចរ,1
chipuk,ជីពុក,1
chir,ជីរ,1
chir,ឈឺ,1
chirona,ជីរណា,1
chit,ជិត,2
chita,ជីតា,1
chitam,ជិតំ,1
chiton,ជីតុន,1
chituot,ជីទួត,1
chituotmuoy,ជីទួតមួយ,1
chiv,ជីវ៍,1
chiva,ជីវ៉ា,1
chivakchiveak,ជីវកជីវាក,1
chivbbavotte,ជីវប្បវត្តិ,1
chivbbovotte,ជីវប្បវត្តិ,1
chivcheat,ជីវជាតិ,1
chivea,ជីវា,1
chiveak,ជីវៈ,1
chivhea,ជិវ្ហា,1
chivheabasat,ជិវ្ហាបសាទ,1
chivheabosat,ជិវ្ហាបសាទ,1
chivi,ជីវី,1
chivin,ជីវិន,1
chivit,ជីវិត,2
chivitksai,ជីវិតក្ស័យ,1
chivitontreay,ជីវិតន្តរាយ,1
chivittean,ជីវិតទាន,1
chivngkot,ជីវង្គត,1
chivoan,ជីវ័ន,1
chivokchiveak,ជីវកជីវាក,1
chivontor,ជីវន្ត,1
chivopheap,ជីវភាព,1
chivopol,ជីវពល,1
chkae,ឆ្កែ,1
chkot,ឆ្កួត,85
chkuot,ឆ្កួត,90
chlart,ឆ្លាត,1
chleat,ឆ្លៀត,1
chlery,ឆ្លើយ,1
chlong,ឆ្លង,2
chlorng,ឆ្លង,2
chlus,ឈ្លោះ,1
chma,ឆ្មា,1
chmous,ឈ្មោះ,2
chmouy,ជាមួយ,1
chmuy,ជាមួយ,1
chnai,ច្នៃ,1
chnam,ឆ្នាំ,1
chnaoh,ច្នោះ,1
chne,ឆ្នេរ,1
chneh,ច្នេះ,1
chnei,ចំណី,1
chnerm,ឆ្នើម,1
chnes,ឈ្នះ,1
chney,ចំណី,1
chngay,ឆ្ងាយ,2
chnoeng,ច្នឹង,1
chnort,ឆ្នោត,1
choam,ជាំ,1
choamkh,ជាំមុខ,1
choan,ច័ន,1
choanthu,ច័ន្ធូ,1
choar,ជ័រ,1
chob,ចប,1
chob,ជប,1
chob,ជប់,1
chobotae,ចប់តែ,1
choch,ជច់,1
chochaeung,ចចើង,1
chochakaarak,ចចាកអារ៉ាក,1
chochakchochoch,ចចាក់ចចុច,1
chochamaaram,ចចាមអារ៉ាម,1
chochat,ចចាត,1
chochaul,ជជើល,1
chocheaek,ជជែក,1
chochekchochok,ចចិកចចុក,1
choches,ចចេស,2
chochik,ជជីក,1
chochoek,ចចឹក,1
chochok,ចចក,1
chochok,ចចក់,1
chochout,ចចូត,1
chochreschochras,ចច្រេសចច្រាស,1
chochrok,ជជ្រក,1
chochrokmomok,ជជ្រកមមក,1
chochrulchochrok,ជជ្រុលជជ្រក,1
chochrulchochruos,ជជ្រុលជជ្រួស,1
chochrulmomul,ជជ្រុលមមុល,1
chochuh,ជជុះ,1
chochuhchocheay,ជជុះជជាយ,1
chochuor,ជជួរ,1
choda,ជដា,1
chodathor,ជដាធរ,1
chodel,ជដិល,1
choean,ជឿន,1
choeanlern,ជឿនលឿន,1
choeb,ចឹប,1
choek,ចឹក,1
choes,ចឹស,1
choh,ចុះ,1
chohang,ចហាង,1
chohbreng,ចុះប្រេង,1
chohchat,ចុះចត,1
chohchot,ចុះចត,1
chohphsay,ចុះផ្សាយ,1
chohva,ជហ្វា,1
chok,ចក,1
chok,ចក់,1
chok,ចុក,1
chokchey,ជោគជ័យ,1
chokkho,ចក្ខុ,1
chokkhobatthomphok,ចក្ខុបត្ថម្ភក,1
chokkhosmphoss,ចក្ខុសម្ផស្ស,1
chokot,ជគត,1
chokrayuth,ចក្រាយុធ,1
chokrei,ចក្រី,1
chokrobanei,ចក្របាណី,1
chokrokroesnor,ចក្រក្រឹស្ណ,1
chokrophop,ចក្រភព,1
chokropong,ចក្រពង្ស,1
chokropot,ចក្រពត្តិ,1
chokropotniyom,ចក្រពត្តិនិយម,1
chokropotrathireach,ចក្រពត្រាធិរាជ,1
chokroreasei,ចក្ររាសី,1
chokroveal,ចក្រវាល,1
chokroveat,ចក្រវាត,1
chokso,ចក្សុ,1
chol,ជល,1
chol,ជល់,1
cholachol,ចលាចល,1
chollsakareach,ចុល្លសករាជ,1
chollsokoreach,ចុល្លសករាជ,1
choloat,ចល័ត,1
cholona,ចលនា,1
cholonachok,ចលនាចក្រ,1
cholonovottho,ចលនវត្ថុ,1
cholophal,ជលផល,1
cholophol,ជលផល,1
chom,ចម,1
chom,ចំ,1
chom,ជម,1
chomaeab,ចម្អាប,1
chomaeaet,ចម្អែត,1
chomaeh,ចម្អេះ,1
chomain,ចម្អិន,1
chomaueng,ចម្អឹង,1
chombang,ចម្បាំង,1
chombong,ចម្បង,2
chomhor,ចំហ,1
chomhor,ចំហរ,1
chomka,ចម្ការ,1
chomkaler,ចម្ការលើ,1
chomkoy,ចម្កយ,1
chomkuot,ចម្កួត,1
chomlauy,ចម្លើយ,1
chomlauy,ជម្លើយ,1
chomleak,ចម្លាក់,1
chomlery,ចម្លើយ,1
chomlies,ជម្លៀស,1
chomlong,ចម្លង,1
chomlongrouk,ចម្លងរោគ,1
chomluoh,ជម្លោះ,1
chomm,ជម្ម,1
chommoboksei,ចម្មបក្សី,1
chomnab,ចំណាប់,1
chomnabchomnuon,ចំណាប់ចំនួន,1
chomnat,ចំណាត់,1
chomnay,ចំណាយ,1
chomnei,ចំណី,1
chomnek,ចំណែក,1
chomngeanh,ចម្ងាញ់,1
chomngeay,ចម្ងាយ,1
chomnoch,ចំណុច,1
chomnol,ចំណូល,1
chomnong,ចំណង,1
chomnorm,ចំណោម,1
chomnorng,ចំណង,1
chomnoun,ចំនួន,1
chomnuon,ចំនួន,1
chompa,ចម្ប៉ា,1
chompadak,ចម្ប៉ាដាក់,1
chompeam,ចម្ពាម,1
chompel,ចំពេល,1
chompous,ចំពោះ,1
chompu,ជម្ពូ,1
chompunoteak,ជម្ពូនទៈ,1
chompunut,ជម្ពូនុទ,1
chompupean,ជម្ពូពាន,1
chompuphal,ជម្ពូផល,1
chompuphol,ជម្ពូផល,1
chompuprueksar,ជម្ពូព្រឹក្ស,1
chompuprueksor,ជម្ពូព្រឹក្ស,1
chomputvib,ជម្ពូទ្វីប,1
chomreab,ជម្រាប,1
chomreaek,ជម្រែក,1
chomreah,ជម្រះ,1
chomreahbanhchi,ជម្រះបញ្ជី,1
chomreahbonhchi,ជម្រះបញ្ជី,1
chomreal,ចម្រាល់,1
chomreal,ជម្រាល,1
chomrean,ចម្រាន,1
chomreang,ចម្រៀង,1
chomreanh,ចម្រាញ,1
chomreanh,ចម្រាញ់,1
chomreas,ចម្រាស,1
chomreh,ចម្រេះ,1
chomrenh,ជម្រេញ,1
chomrern,ចម្រើន,1
chomriek,ចម្រៀក,1
chomrieng,ចម្រៀង,1
chomrok,ចម្រក,1
chomrok,ជម្រក,1
chomrot,ចម្រត់,1
chomroung,ជម្រោង,1
chomrov,ជម្រៅ,1
chomrueng,ចម្រឹង,1
chomruh,ចម្រុះ,1
chomruh,ជម្រុះ,1
chomrul,ជម្រុល,1
chomrung,ចម្រុង,1
chomrung,ចម្រូង,1
chomrungchomras,ចម្រូងចម្រាស,1
chomruoh,ចម្រោះ,1
chomruonh,ជម្រួញ,1
chomrut,ចម្រូត,1
chon,ចន្ទ,1
chon,ចន្ទន៍,1
chon,ចុន,1
chon,ជន់,1
chonbat,ជនបទ,1
chonbateathibatei,ជនបទាធិបតី,1
chonbot,ជនបទ,1
chonboteathibotei,ជនបទាធិបតី,1
choncheate,ជនជាតិ,1
chonchhaya,ចន្ទច្ឆាយា,1
chondaeur,ជណ្ដើរ,1
chondaeursva,ជណ្ដើរស្វា,1
chondal,ចណ្ឌាល,1
chondali,ចណ្ឌាលី,1
chondor,ចណ្ឌ,1
choneachar,ជនាចារ,1
choneanuchon,ជនានុជន,1
choneanukruoh,ជនានុគ្រោះ,1
choneasrai,ជនាស្រ័យ,1
choneathib,ជនាធិប,1
choneathibatei,ជនាធិបតី,1
choneathibotei,ជនាធិបតី,1
chonettei,ជនេត្តី,1
chong,ចង់,1
chong,ចុង,3
chong,ជង់,1
chongaambok,ចុងអំបុក,1
chongaangkor,ចុងអង្ករ,1
chongaaur,ចង្អើរ,1
chongaer,ចង្អេរ,1
chongaiet,ចង្អៀត,1
chongaol,ចង្អល់,1
chongaongkor,ចុងអង្ករ,1
chongaour,ចង្អោរ,1
chongaul,ចង្អុល,1
chongauldai,ចង្អុលដៃ,1
chongaulkhmaoch,ចង្អុលខ្មោច,1
chongauor,ចង្អួរ,1
chongauortmat,ចង្អួរត្មាត,1
chongaur,ចង្អូរ,1
chongban,ចង់បាន,1
chongcham,ចងចាំ,1
chongchaung,ចងជើង,1
chongdai,ចងដៃ,1
chongduoch,ចុងដួច,1
chongg,ចង់,1
chonghan,ចង្ហាន់,1
chongheay,ចង្ហាយ,1
chongho,ចង្ហូរ,1
chonghuk,ជង្ហុក,1
chongkal,ចុងកាល់,1
chongkamm,ចងកម្ម,1
chongkar,ចងការ,1
chongkatmeatnhok,ចុងកាត់មាត់ញក,1
chongkea,ចង្កា,1
chongkeak,ចង្កាក់,1
chongkeh,ចង្កេះ,1
chongkhea,ជង្ឃា,1
chongkhomeakrea,ជង្ឃមាគ៌ា,1
chongkhomokk,ជង្ឃមគ្គ,1
chongkhor,ជង្ឃ,1
chongkiel,ចង្កៀល,1
chongkielkhyong,ចង្កៀលខ្យង,1
chongkieng,ចង្កៀង,1
chongkies,ចង្កៀស,1
chongkol,ចុងកុល,1
chongkong,ជង្គង់,1
chongkoum,ចង្កោម,1
chongkran,ចង្ក្រាន,1
chongkrang,ចង្គ្រាង,1
chongkraoy,ចុងក្រោយ,1
chongkreas,ចង្គ្រាស់,1
chongkrok,ចង្គ្រក់,1
chongkrom,ចង្ក្រម,1
chongkrong,ចងក្រង,1
chongkrong,ចង្ក្រង់,1
chongkrongsva,ចង្ក្រង់ស្វា,1
chongkrot,ចង្ក្រត់,1
chongkroung,ចង្គ្រោង,1
chongkrung,ចង្គ្រុង,1
chongkueeah,ចង្កឹះ,1
chongkulonei,ចង្កុលណី,1
chongkum,ចង្កូម,1
chongkum,ចង្កំ,1
chongkumska,ចង្កូមស្កា,1
chongkuoy,ចង្កួយ,1
chongkut,ចង្កូត,1
chongphov,ចុងភៅ,1
chongponth,ចងពន្ធ,1
chongpung,ចងពុង,1
chongrey,ចង្រៃ,1
chongrit,ចង្រិត,1
chongrob,ចង្រប់,1
chongrok,ចង្រក,1
chongsamroung,ចងសំរោង,1
chongtae,ចង់តែ,1
chongvea,ចង្វា,1
chongveaek,ចង្វែក,1
chongveak,ចង្វាក់,1
chongveay,ចង្វាយ,1
chonhcheab,ជញ្ជាប,1
chonhcheab,ជញ្ជាប់,1
chonhcheaeng,ជញ្ជែង,1
chonhcheang,ជញ្ជាំង,1
chonhcheanslanh,ជញ្ជាន់ស្លាញ,1
chonhcheat,ជញ្ជាត់,1
chonhcheatprolueng,ជញ្ជាត់ព្រលឹង,1
chonhching,ជញ្ជីង,1
chonhchok,ជញ្ជក់,1
chonhchorn,ជញ្ជាន់,1
chonhchueng,ជញ្ជឹង,1
chonhchuoch,ជញ្ជួច,1
chonhchuoy,ជញ្ជួយ,1
choni,ជនី,1
chonineath,ជនីនាថ,1
chonintor,ជនិន្ទ,1
chonkay,ជនកាយ,1
chonkote,ចន្ទគតិ,1
chonkotekal,ចន្ទគតិកាល,1
chonleas,ជន្លាស,1
chonleatadai,ជន្លាត់ដៃ,1
chonleatodai,ជន្លាត់ដៃ,1
chonlekha,ចន្ទលេខា,1
chonlen,ជន្លេន,1
chonlenh,ជន្លេញ,1
chonlochonlenh,ជន្លជន្លេញ,1
chonlon,ចន្លន់,1
chonlong,ជន្លង់,1
chonlor,ជន្ល,1
chonluh,ចន្លុះ,1
chonluonh,ជន្លួញ,1
chonluonhmean,ជន្លួញមាន់,1
chonluonhobar,ជន្លួញបរ,1
chonluonhobor,ជន្លួញបរ,1
chonlus,ជន្លូស,1
chonmea,ជន្មា,1
chonmondol,ចន្ទមណ្ឌល,1
chonmor,ជន្ម,1
chonmovossa,ជន្មវស្សា,1
chonneath,ជននាថ,1
chonni,ជននី,1
chonnikar,ជននិករ,1
chonnikay,ជននិកាយ,1
chonnikor,ជននិករ,1
chonok,ជនក,1
chononineath,ជននីនាថ,1
chonouttam,ជនោត្តម,1
chonouttom,ជនោត្តម,1
chonpeal,ជនពាល,1
chonrongsi,ចន្ទរង្សី,1
chonsangsey,ជនសង្ស័យ,1
chonsongsey,ជនសង្ស័យ,1
chonta,ជនតា,1
chonteaka,ចន្ទាកា,1
chonteal,ចន្ទាល់,1
chonteas,ចន្ទាស,1
chonteas,ចន្ទាស់,1
chonteastuek,ចន្ទាស់ទឹក,1
chonti,ចន្ទី,1
chontol,ចន្ទល់,1
chontoul,ចន្ទោល,1
chontoupheas,ចន្ទោភាស,1
chontrokreas,ចន្ទ្រគ្រាស,1
chontuboma,ចន្ទូបមា,1
chonubtthamphokak,ជនូបត្ថម្ភកៈ,1
chonubtthamphor,ជនុបត្ថម្ភ,1
chonubtthomphokak,ជនូបត្ថម្ភកៈ,1
chonubtthomphor,ជនុបត្ថម្ភ,1
chor,ចរ,1
chor,ជរ,1
chorachor,ចរាចរ,1
chorachorok,ចរាចរក,1
chorbknea,ជាប់គ្នា,1
chorcha,ចរចា,1
chorcheay,ជរជាយ,1
chorchrob,ចរច្រប់,1
chorchuor,ជរជួរ,1
chorea,ជរា,1
chori,ចរី,1
chorit,ចរិត,1
choriya,ចរិយា,1
choriyasas,ចរិយាសាស្ត្រ,1
chorlilea,ចរលីលា,1
chornchhay,ជាន់ឆាយ,1
chorng,ចង,1
chornlaeung,ជាន់ឡើង,1
chornobat,ជានបទ,1
chorok,ចរក,1
choron,ចរន្ត,1
choronai,ចរណៃ,1
choronak,ចរណៈ,1
choronavuth,ចរណាវុធ,1
choropheap,ចរភាព,1
chort,ចោទ,1
chos,ចុះ,2
chot,ចត,1
chot,ចត់,1
chot,ជត,1
chota,ជតា,1
chotareasei,ជតារាសី,1
chote,ចុតិ,1
choto,ចតុ,1
chotobbachai,ចតុប្បច្ច័យ,1
chotobbarisotthiseil,ចតុប្បារិសុទ្ធិសីល,1
chotobbat,ចតុប្បាទ,1
chotokaon,ចតុកោណ,1
chotokkolvokk,ចតុក្កុលវគ្គ,1
chotoloukbal,ចតុលោកបាល,1
chotommuk,ចតុម្មុខ,1
chotomuk,ចតុមុខ,1
chotoppheak,ចតុព្ភាគ,1
chotoppheaki,ចតុព្ភាគី,1
chotopphut,ចតុព្ភូត,1
chotoreabay,ចតុរាបាយ,1
chotoreang,ចតុរ័ង្ស,1
chotoreariysochch,ចតុរារិយសច្ច,1
chotorngkeathibotei,ចតុរង្គាធិបតី,1
chotorngkini,ចតុរង្គិនី,1
chotorngkosonnibat,ចតុរង្គសន្និបាត,1
chotoromuk,ចតុរមុខ,1
chotorongkor,ចតុរង្គ,1
chotoross,ចតុរស្ស,1
chotosdomphor,ចតុស្ដម្ភ,1
chotottis,ចតុទ្ទិស,1
chototvib,ចតុទ្វីប,1
chotrongkor,ចត្រង្គ,1
chotva,ចត្វា,1
chotvangs,ចត្វ័ង្ស,1
choub,ជួប,1
chouk,ចូក,1
chouk,ជក់,1
chouk,ជោក,1
chouk,ជោគ,1
choukveasna,ជោគវាសនា,1
choul,ជួល,1
choula,ចូឡា,1
choulamonei,ចូឡាមណី,1
choulapon,ចូឡពន,1
choulchett,ចូលចិត្ត,1
choulopon,ចូឡពន,1
choulrien,ចូលរៀន,1
choulruom,ចូលរួម,1
chour,ចូរ,1
chour,ជួរ,1
chour,ជោរ,1
choutak,ជោតក,1
choute,ជោតិ,1
choutek,ជោតិក,1
choutekachary,ជោតិកាចារ្យ,1
choutepheap,ជោតិភាព,1
chouteros,ជោតិរស,1
choutesas,ជោតិសាស្ត្រ,1
choutneakar,ជោតនាការ,1
choutok,ជោតក,1
chouy,ជួយ,2
chov,ជៅ,1
chovolekh,ជវលេខ,1
chovolekhakak,ជវលេខកៈ,1
chovolekhokak,ជវលេខកៈ,1
chovonchett,ជវនចិត្ត,1
chovoneak,ជវនៈ,1
chovonodthan,ជវនដ្ឋាន,1
chovonovithe,ជវនវីថិ,1
chovopheap,ជវភាព,1
choy,ចុយ,1
choy,ជយ,1
chlous,ឈ្លោះ,1
chraaang,ច្រអាង,1
chraaar,ច្រអរ,1
chraaoeng,ច្រអឹង,1
chraaous,ច្រអូស,1
chrab,ច្រប់,1
chrab,ច្រាប,1
chrabach,ច្របាច់,1
chrabal,ច្របល់,1
chraboch,ច្របុច,1
chrabouk,ច្របូក,1
chrabounh,ច្របូញ,1
chrach,ច្រច,1
chrach,ច្រចៗ,1
chrach,ច្រាច់,1
chraeah,ច្រែះ,1
chraeng,ច្រែង,1
chraes,ច្រែស,1
chraet,ច្រែតៗ,1
chraeuntae,ច្រើនតែ,1
chrah,ច្រហ,1
chrahab,ច្រហាប,1
chrahang,ច្រហាំង,1
chrahanh,ច្រហាញ់,1
chrahaoh,ច្រហោះ,1
chrahaong,ច្រហោង,1
chrahenh,ច្រហេញ,1
chrak,ច្រក,1
chrak,ច្រក់,1
chrak,ច្រាក,1
